Count,Dataset,Session,Movie,Location,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u_mean,Resp_v_mean,Resp_u_std,Resp_v_std
,4,7,2,7,253,486,1.663356,-9.399042,5.729866239,-7.189123864,4.536762591,3.654185623
,4,7,2,8,192,503,18.21827,-0.3952714,10.52706811,-2.422896211,4.752143231,2.417005499
,4,7,2,9,164,642,9.905343,1.529067,9.477984809,2.339862762,4.897900474,2.563499208
,4,7,2,10,189,690,18.43317,0.3382255,12.2094564,0.298074576,3.756499885,3.309998959
,4,8,1,1,261,103,-7.048038,0.3670785,-7.892228756,-1.369739461,2.037785355,1.6933834
,4,8,1,2,304,260,-15.74061,-1.585202,-6.979227573,-5.427280757,3.077413031,2.907377265
,4,8,1,3,399,338,-8.396879,-6.775391,-3.055083291,-6.956663047,2.050558313,2.293336449
,4,8,1,4,434,499,1.097435,-10.62891,0.844464194,-8.677347282,0.535026797,3.333774433
,4,8,1,5,198,666,3.463873,1.654323,1.946583451,-1.443777249,1.644465656,2.69026292
,4,8,1,6,387,680,10.50158,-5.583984,2.87493458,-5.872675632,0.932902868,2.329322027
,4,8,1,7,241,687,3.392578,0.7380371,2.448091066,-1.813989822,1.505807522,2.387589652
,4,8,1,8,337,738,9.290644,-1.966797,3.910172386,-5.179416834,1.486847226,2.088015951
,4,8,1,9,330,848,12.44141,-1.582738,5.425859419,-4.395248679,1.953377588,1.784127753
,4,8,1,10,230,870,3.591494,0.5623037,3.003201947,-1.070218537,5.317719979,1.637965984
,4,8,2,1,198,177,-8.554687,2.231009,-4.223330726,-1.569457743,4.590918136,4.651921061
,4,8,2,2,405,249,-12.46273,-5.9375,-2.881406458,-5.94500562,3.5249249,6.352995715
,4,8,2,3,414,371,-6.699126,-6.792969,-1.42919785,-4.32542669,2.793031565,8.272640281
,4,8,2,4,409,551,2.899902,-6.273229,3.203815698,-8.448575972,3.470417167,4.614167463
,4,8,2,5,311,653,-14.07378,-2.355469,-6.379814747,-4.145605277,8.682971014,2.214840945
,4,8,2,6,273,654,7.900076,-0.3640104,5.96968445,-5.194488899,5.976494064,2.833902847
,4,8,2,7,393,728,10.51779,-4.785168,3.1124073,-4.538324382,4.256999735,5.577557516
,4,8,2,8,302,754,-3.938412,-2.731986,-4.190831105,-4.319659657,7.224857769,2.28229374
,4,8,2,9,278,807,18.72345,-0.95486,8.812431597,-5.055830576,6.626654991,2.974041126
,4,8,2,10,330,853,8.950069,-1.232473,5.376133566,-3.917772025,3.889691034,4.295306567
,4,9,1,1,185,236,-18.04683,4.579787,-5.243500535,-1.300677898,5.682530974,3.686337072
,4,9,1,2,162,381,-19.03162,4.207031,-9.196611525,0.293352966,4.726146511,3.455408891
,4,9,1,3,244,401,-16.00821,1.757542,-5.95732221,-6.352652024,1.48497026,2.353415032
,4,9,1,4,310,496,-10.78537,-8.160168,-0.404605974,-9.127019406,2.320932599,2.683882897
,4,9,1,5,208,525,-9.339843,6.28311,0.846651491,-3.874673737,2.815749849,5.09734359
,4,9,1,6,141,651,-12.47519,4.849504,-4.314192531,0.166588814,4.234676601,3.792346621
,4,9,1,7,309,652,8.978306,-7.439465,3.822336484,-6.858877589,2.197022445,6.960571124
,4,9,1,8,211,657,-3.474703,6.821301,4.846371198,-3.186224399,1.611945667,5.509198479
,4,9,1,9,135,692,-6.113386,5.658296,0.622938083,2.338424154,4.624708178,2.533452119
,4,9,1,10,226,807,10.64042,4.347563,7.062947459,-2.789497204,3.375792163,5.529332965
,4,9,2,1,344,385,-16.22261,-2.466797,-5.351077516,-6.933169239,3.338638732,4.251633954
,4,9,2,2,423,542,-8.910156,-8.066105,2.22221153,-9.640056718,0.938117082,2.443226617
,4,9,2,3,374,611,8.629619,-9.38968,4.584598588,-9.283981848,1.669106452,2.929512345
,4,9,2,4,222,689,15.01367,4.24727,11.2769465,-5.462329479,2.691254904,4.08351519
,4,9,2,5,342,692,11.88611,-10.44157,7.348027495,-8.638741643,2.657479831,2.038646652
,4,9,2,6,224,736,2.478963,4.535156,9.384743489,-2.800118276,3.261019113,2.502408459
,4,9,2,7,330,756,16.92902,-6.829226,8.091412228,-6.46139227,1.770131556,2.18711072
,4,9,2,8,449,795,6.6378,-9.064453,6.443087449,-7.66391441,1.978945343,2.032326349
,4,9,2,9,233,866,10.80841,4.577148,10.34191134,-1.910438107,3.142206301,1.858636997
,4,9,2,10,356,889,12.30385,-3.130801,9.95075078,-4.917032662,2.94592706,2.205626895
,4,10,1,1,302,171,-8.810547,-3.945801,-6.866979343,-4.790603902,4.168078088,2.924991733
,4,10,1,2,345,317,-7.724889,-7.089948,-4.424387495,-5.885908583,2.680437191,5.430327857
,4,10,1,3,368,466,-1.638646,-9.292969,-1.260156084,-9.791819028,1.114739811,3.644910032
,4,10,1,4,235,502,-16.76478,2.090677,-7.752210808,-0.418303529,7.396829519,1.364708474
,4,10,1,5,265,503,-12.72324,-3.200632,-9.262821934,-0.69784957,5.425620067,0.841180087
,4,10,1,6,182,504,-9.197683,-3.10624,-10.04465623,-0.49957735,3.19236179,0.96617001
,4,10,1,7,208,513,-10.42885,-2.372288,-8.42213726,-0.392274708,4.208743292,1.443950745
,4,10,1,8,356,600,4.70116,-7.821196,3.577925847,-8.520151546,1.782105057,3.783631183
,4,10,1,9,333,758,9.894531,-5.524518,7.316164304,-5.652121113,3.299726556,1.695779186
,4,10,1,10,293,878,9.476585,-2.710013,7.649724432,-3.453901521,3.003659157,1.796006447
,4,10,2,1,219,286,-13.24907,-4.986434,-9.063348632,-4.032320636,2.754545469,4.773874165
,4,10,2,2,277,290,-12.55799,-7.00586,-6.549750151,-4.758683176,4.175065819,3.380680693
,4,10,2,3,143,343,-5.302839,0.08666992,-7.259614598,-1.895643957,6.134478498,4.499832398
,4,10,2,4,362,366,-8.912504,-10.94922,-3.946534137,-8.377725407,3.072155016,4.00720161
,4,10,2,5,373,488,-2.795997,-12.42578,0.675139778,-9.863786066,1.499198855,3.33286579
,4,10,2,6,292,649,10.2793,-12.46812,7.339619619,-5.672045752,3.293449715,3.189431845
,4,10,2,7,236,662,12.58984,-9.022298,8.619606091,-4.021752987,4.258789724,2.944372412
,4,10,2,8,359,739,9.406042,-10.22735,7.460190558,-6.354164544,3.111454499,2.487919758
,4,10,2,9,343,831,11.1007,-7.837063,8.393601469,-5.39762026,3.545831122,2.39862461
,4,10,2,10,292,887,7.401367,-3.591408,8.653564579,-3.576887912,3.13039479,1.961005584
,4,11,1,1,266,94,-12.70529,5.481352,-4.866923475,-7.302676459,6.220163544,6.497647181
,4,11,1,2,302,206,-11.77344,1.817112,-1.43792823,-8.412479104,4.919831833,3.411322659
,4,11,1,3,168,251,-1.213978,9.417971,-0.619990684,0.498848271,8.334030962,6.856137845
,4,11,1,4,196,344,-4.243932,9.273438,1.419817755,-1.111371782,9.027069993,5.365889571
,4,11,1,5,350,354,-6.477353,-7.095901,1.052718419,-10.15404365,4.091085424,4.634233576
,4,11,1,6,100,453,6.627639,8.057194,2.471179693,1.489152533,6.640193452,3.450273264
,4,11,1,7,223,487,-3.614258,7.768555,-0.884044652,-0.52760938,8.786634936,4.265773398
,4,11,1,8,326,548,12.78127,-3.240237,7.55924807,-7.649081977,4.257641116,2.966994438
,4,11,1,9,304,678,19.96875,-0.07906772,9.108739181,-4.011008471,5.554353337,2.694313058
,4,11,1,10,133,701,12.7127,7.93936,6.488852063,0.451224665,7.706695297,2.497128076
,4,11,2,1,94,195,-15.02734,9.097656,-6.869353025,1.247399737,9.162575097,6.590644703
,4,11,2,2,299,204,-14.05901,-1.633789,-6.317278163,-1.137059504,8.934127921,6.970329348
,4,11,2,3,200,275,-6.937407,2.186523,-8.87511751,-1.624066584,6.527556567,7.174713669
,4,11,2,4,395,286,-12.46308,-8.261719,-6.708025291,-8.350958905,4.168090154,4.990231854
,4,11,2,5,406,425,-3.632226,-9.461145,-2.462429079,-11.64285711,1.038178842,4.29030673
,4,11,2,6,404,562,5.660249,-9.175781,4.509811193,-10.77736126,2.203133115,3.94767909
,4,11,2,7,388,708,14.10138,-7.361526,6.907951068,-9.399680805,3.517700716,3.05096773
,4,11,2,8,258,759,10.87909,0.4026547,9.438067432,-3.960370799,3.789997985,2.306883625
,4,11,2,9,102,771,11.66016,6.732328,8.705752543,-2.428973145,5.20607823,4.552558418
,4,11,2,10,278,848,7.780076,-0.2102211,8.836003401,-5.686225879,4.262619596,2.393119301
,4,12,1,1,265,118,-14.83203,-3.517183,-9.850536577,-3.248743761,1.875122929,1.240198749
,4,12,1,2,141,160,-7.619141,0.6428223,-8.456501431,0.904021176,2.086066236,1.839469749
,4,12,1,3,382,197,-11.16564,-7.526565,-7.043656261,-7.432037886,2.256019926,2.566972903
,4,12,1,4,416,405,-4.208704,-9.996072,-2.084310842,-9.588906079,2.320891132,2.284243472
,4,12,1,5,407,529,0.8347168,-9.199219,1.737485244,-9.228387206,0.732715075,2.985285285
,4,12,1,6,421,648,5.796677,-10.27363,5.450237805,-8.334123184,2.209112284,1.459221069
,4,12,1,7,187,668,7.226376,-0.9675264,8.566049111,-4.539665178,2.743002904,2.126184727
,4,12,1,8,199,748,12.81815,-1.648926,9.645342268,-4.908272267,2.758560333,1.932802196
,4,12,1,9,411,806,11.67364,-9.371094,7.15961373,-8.044688679,2.466684207,2.52098615
,4,12,1,10,310,859,6.998046,-2.849022,8.842262475,-5.096197607,2.159884919,1.548968895
,4,12,2,1,74,190,-11.2127,10.06034,-7.552321981,2.575786301,4.830982447,5.095137288
,4,12,2,2,255,269,-9.698637,2.917568,-6.571689102,-4.658723932,4.692961158,2.845636115
,4,12,2,3,319,385,-9.359771,-5.035063,-5.169463484,-7.544132677,3.855039762,3.288560487
,4,12,2,4,236,489,2.368995,4.656041,4.021364283,0.648185871,2.635153483,2.615287056
,4,12,2,5,343,512,3.165086,-10.34026,1.479463784,-6.24169844,1.735480303,6.227827185
,4,12,2,6,242,620,6.353504,4.476562,4.637224466,0.019484074,2.64519093,3.472853687
,4,12,2,7,300,664,13.72307,-1.863845,7.057788236,-6.750274593,3.411196078,3.984111386
,4,12,2,8,101,683,4.409272,7.564453,6.155707037,4.49642758,4.6444459,2.336133356
,4,12,2,9,93,783,9.502558,8.886719,7.95884081,5.14323896,4.425774938,2.781313493
,4,12,2,10,243,795,16.28561,3.284566,9.046127971,-1.90106643,4.526924477,3.112598597
,5,1,1,1,315,453,12.71349281,-4.466192113,9.884435137,0.894376137,6.369086229,6.143714937
,5,1,1,2,302,546,9.788191991,2.423733389,6.520450344,6.212137087,10.71127503,6.058818758
,5,1,1,3,305,603,10.55427971,-2.263267501,6.0576434,8.956495988,7.670968553,6.186053975
,5,1,1,4,223,624,-8.290172421,-3.99348037,-0.283609227,11.88307587,7.727388762,4.44515367
,5,1,1,5,350,637,-2.623253579,-11.14400641,3.267415144,7.560476437,11.76186138,7.7002163
,5,1,1,6,270,651,9.921735292,-0.073594693,1.028832049,9.086465142,11.03082928,5.819295965
,5,1,1,7,208,675,-8.678244968,-0.590617501,-5.674731277,9.799687512,7.889980758,4.716950732
,5,1,1,8,318,676,-5.272672427,2.566076294,3.769731572,8.35028078,12.06473585,5.636710845
,5,1,1,9,250,720,-9.528605725,4.795726703,-3.591826494,10.48625018,8.609327245,4.660122914
,5,1,1,10,318,734,-4.716572899,7.879715637,1.51547182,7.559148658,12.21855268,5.26074547
,5,1,2,1,247,89,6.253522782,10.86275429,6.082363424,7.784421209,3.360975683,4.716315898
,5,1,2,2,129,122,6.443902039,1.76132308,4.806440109,4.968921776,3.558451652,3.791977008
,5,1,2,3,373,126,5.889117574,4.188372243,4.999953104,5.418911169,2.375484624,2.963830486
,5,1,2,4,467,300,3.573749176,11.87135738,4.22120713,6.870730645,3.200997422,4.011480107
,5,1,2,5,286,353,2.468993032,3.453681579,5.396582349,6.185164018,4.245221197,4.404642536
,5,1,2,6,216,512,-2.222740425,-4.036044235,-4.323557246,-9.080084217,2.988571214,3.595925336
,5,1,2,7,290,536,-0.754561045,-14.63303064,-2.670809561,-9.801248904,1.881742702,4.760758095
,5,1,2,8,350,537,-0.888646144,1.429369526,-2.842946131,-10.35839961,1.764673482,4.079082625
,5,1,2,9,334,573,-0.420050804,-3.698365749,-3.555668772,-8.923589118,2.200071227,3.329803272
,5,1,2,10,221,589,-2.054552227,-4.404497892,-4.094369753,-7.471593155,2.177175338,3.142414842
,5,2,1,1,361,354,-2.508606757,6.833110693,-5.305945278,-2.702289437,3.025817498,3.268544915
,5,2,1,2,446,391,-5.359703834,11.46472621,-2.25554075,-4.55099532,6.428206027,6.1581917
,5,2,1,3,393,411,-3.47434415,2.504988563,-3.369599212,-2.540477313,2.004200649,2.442971302
,5,2,1,4,184,412,-2.578413257,2.86571455,-4.770500109,-0.73020127,2.275096236,3.246555012
,5,2,1,5,465,434,-5.383041966,9.86622732,-4.662372263,-4.162989002,5.396159139,3.734519921
,5,2,1,6,234,498,-2.726385584,2.440459357,-1.906378783,-1.188801979,3.771875563,2.841484015
,5,2,1,7,390,522,-5.753685031,-1.522827165,-7.127483313,-3.143791297,2.487430271,2.495265862
,5,2,1,8,464,539,-9.731726786,-5.609272596,-8.296957058,-3.120134161,3.044013506,3.331122952
,5,2,1,9,414,578,-7.115545873,-6.460143442,-9.058309767,-3.240590225,1.924276591,3.229971951
,5,2,1,10,464,629,-3.852801983,-15.10420479,-8.19999819,-4.18113528,3.02052975,5.346922465
,5,2,2,1,315,441,0.696021606,3.549724762,0.585173198,1.062116491,1.880291721,3.632539738
,5,2,2,2,211,504,1.803546369,-11.56356269,1.957542604,-7.6775434,1.409116499,3.762140382
,5,2,2,3,262,543,1.337080397,-3.288015603,0.115191075,-7.182159308,1.986534943,2.541604755
,5,2,2,4,429,568,1.50723313,0.449670295,3.205938809,-2.037141303,1.558352495,3.38229537
,5,2,2,5,208,584,1.919958174,-11.94837857,2.902078304,-8.373443628,1.19747363,2.977593311
,5,2,2,6,388,655,1.897949269,1.412046873,4.291161669,-2.078633173,3.312944222,2.215178978
,5,2,2,7,201,695,2.410345246,0.675192588,3.685554628,-3.436153834,2.260144541,2.438425657
,5,2,2,8,459,701,5.201986669,0.464828653,5.68338817,-3.143052943,2.332562314,3.926725002
,5,2,2,9,343,703,3.944253705,0.704980111,3.711375579,-5.408966296,1.974341246,4.003589964
,5,2,2,10,368,732,3.165294466,-0.585060129,4.002709017,-4.600786778,2.022350782,4.024382077
,5,3,1,1,403,361,1.97258124,0.596445051,4.962945509,0.961316531,4.2101381,3.806218208
,5,3,1,2,351,367,3.577460464,0.700563496,3.959308964,-2.520037331,3.609447945,3.470562517
,5,3,1,3,422,380,-0.026897079,4.376127425,0.366445864,8.102421889,5.048026172,3.961565876
,5,3,1,4,228,387,3.492382642,-4.372813116,1.767465648,-6.906631307,2.896957561,4.293950414
,5,3,1,5,416,409,-2.18871679,9.590105006,0.263779702,6.580792501,3.240980561,5.120176892
,5,3,1,6,464,431,0.762899139,13.42828846,1.423487492,5.196410534,2.052258324,5.401749471
,5,3,1,7,199,445,-0.158617983,-5.821333626,1.888481559,-7.360131982,2.307437686,5.184057792
,5,3,1,8,275,447,1.29992095,-4.217537375,1.862546876,-6.890329047,1.482455601,5.923933516
,5,3,1,9,424,452,-4.139181329,18.20505434,-0.466113684,8.270049172,2.491529632,5.725635587
,5,3,1,10,184,652,1.950959428,-0.66007268,3.636171336,-0.803085438,1.470553435,1.070561566
,5,3,2,1,239,573,12.80620577,12.19630413,7.350236789,3.060648603,5.827570034,1.949561542
,5,3,2,2,311,588,14.9039522,5.824164739,7.405958871,4.311360279,3.057996462,2.700069833
,5,3,2,3,276,617,12.5204764,4.650327053,7.570301983,4.058577001,7.19000336,2.73969309
,5,3,2,4,239,619,9.885064548,4.80144986,7.882451408,4.088778149,3.7699529,2.071063029
,5,3,2,5,172,677,2.282523469,-9.254709498,5.11393246,4.826736515,4.102940194,2.599637393
,5,3,2,6,246,679,7.681716979,-3.19253961,7.188875154,3.217698362,3.757419333,3.076937051
,5,3,2,7,266,692,7.062278686,-6.478728429,6.869382298,2.871264765,2.705343785,1.969657373
,5,3,2,8,294,709,7.602994031,-3.671078869,5.771642743,3.297931708,3.709865169,2.66312344
,5,3,2,9,174,711,5.983231253,-9.772865107,4.024925569,5.359907945,3.896899324,2.413171236
,5,3,2,10,228,741,3.138203514,-7.244234463,6.363308868,2.000486242,5.034485188,6.963030868
,5,4,1,1,339,537,5.328827911,-12.86977006,3.075025624,-2.770688238,1.780051571,1.56685043
,5,4,1,2,348,587,5.826477498,-10.60280398,3.742852736,-2.355558957,3.830128751,1.250969864
,5,4,1,3,289,598,-3.394412698,1.649982563,-1.889118762,2.067897153,3.214360518,3.523177383
,5,4,1,4,374,621,6.464750617,-5.88128481,3.305844206,-2.873590323,2.932078628,2.303172492
,5,4,1,5,326,641,-4.028182507,0.612436961,2.263743999,-1.185788094,4.421226713,2.653883244
,5,4,1,6,362,659,6.195850723,-4.112984058,3.28433193,-2.216171791,1.906438571,1.112583749
,5,4,1,7,332,680,5.585928251,-2.314454211,3.049154772,-1.087331327,1.64464616,0.558633441
,5,4,1,8,308,704,5.140847248,-0.051173618,2.657257141,-0.123495365,0.826332887,0.842212037
,5,4,1,9,315,741,4.279524029,1.009211239,3.318722691,0.007574824,2.045760987,0.324494452
,5,4,1,10,341,750,3.254771541,0.711957824,2.720657158,-0.157989983,1.668652504,0.573914824
,5,4,2,1,400,336,-3.597727436,1.489414978,-3.382126429,-1.964193977,0.753792766,1.845929643
,5,4,2,2,466,380,-7.930024665,-1.455312441,-4.149922377,-3.578086533,1.645134407,2.427212486
,5,4,2,3,477,482,-9.190177251,-8.119608752,-0.064403742,-1.36055775,6.077415672,2.904385571
,5,4,2,4,431,486,6.548518902,2.504541768,2.518613482,-0.225692326,6.770156205,3.57362568
,5,4,2,5,397,502,3.393341631,2.292242495,1.62780649,0.041915843,6.649652621,3.455338339
,5,4,2,6,465,528,12.68008504,8.659605105,2.900230542,0.916698206,6.379961236,4.15392609
,5,4,2,7,418,533,-6.248094716,-10.94916853,2.905773231,1.118564682,6.392196272,3.356806558
,5,4,2,8,366,576,-3.609211686,-13.36070115,0.055403046,-4.547170856,3.471420834,2.639803337
,5,4,2,9,316,621,-1.016149878,-15.9732067,1.695444587,-6.044402293,2.978233617,4.705922389
,5,4,2,10,253,670,2.233730759,-18.60212717,3.404211451,-5.35790329,3.699781018,2.726378704
,5,5,1,1,457,247,2.976581132,-14.5143959,8.092109624,-0.707056048,4.560442434,0.846351877
,5,5,1,2,258,467,-1.168488507,-3.285225048,9.160885196,-1.429781138,3.756532472,2.152642799
,5,5,1,3,113,474,-0.770798029,-2.911317061,8.912081373,-0.499838561,4.355767315,0.963539626
,5,5,1,4,442,480,4.912465381,-4.97856392,9.048556295,-1.33443116,3.90873834,1.670647369
,5,5,1,5,186,527,-5.201016137,-3.111867495,8.329301132,-0.187201501,5.193652999,1.101989155
,5,5,1,6,404,571,4.991096501,-4.490999501,8.746354448,-1.831225722,4.660172638,2.718144786
,5,5,1,7,401,634,-3.306074068,-0.188729731,9.564654,-0.489110215,5.729431492,1.307310156
,5,5,1,8,247,638,-4.887010529,-0.103375443,10.33298749,-0.918832751,5.100355044,1.274977
,5,5,1,9,104,667,-8.567419359,0.141747825,8.697035451,-0.044070164,5.868440579,2.190427591
,5,5,1,10,389,675,7.972893036,-5.230265711,8.174806888,-2.000665666,4.630881127,2.874773347
,5,5,2,1,114,157,-4.607586313,2.180125377,-9.226454934,4.205262282,4.447809445,2.734392033
,5,5,2,2,436,406,-2.995857153,0.377745925,-6.781558245,-2.461671767,5.296849562,3.112021409
,5,5,2,3,381,445,-1.92699991,-3.721898378,-0.400540211,-7.77363236,3.653014457,5.589119476
,5,5,2,4,258,450,2.492051995,-6.260259366,2.277218005,-7.986018074,4.800528856,4.412748199
,5,5,2,5,335,450,-0.273835642,-4.854648779,0.052764572,-7.451270611,2.228194623,4.867813874
,5,5,2,6,180,566,-9.996814868,-14.93792641,1.25390253,-1.829691921,6.962759364,4.294982717
,5,5,2,7,266,583,-7.980244871,-14.90489289,-2.730477703,-4.268557175,6.673638952,5.602512482
,5,5,2,8,357,616,-4.703805293,-12.489307,-5.598328004,-7.964437198,3.304085554,3.759906455
,5,5,2,9,451,680,-1.265487964,-8.868107537,-4.350069497,-8.723931908,2.298726316,4.348625967
,5,5,2,10,389,696,-2.25240209,-8.080999296,-4.277799403,-7.254266833,4.036249765,4.80956916
,5,6,1,1,407,345,-3.184818256,-1.12456935,3.195832236,-1.974607764,3.708392923,2.118339454
,5,6,1,2,454,375,-7.325051917,-3.003900636,5.630880375,-1.918096223,4.36191179,1.958543945
,5,6,1,3,444,417,-7.408478661,-5.535759566,4.671767708,-2.514905353,4.506296603,1.823838479
,5,6,1,4,212,424,2.278017475,0.532269047,3.707048476,1.453655396,3.206681795,1.385170584
,5,6,1,5,371,429,2.696725432,0.67260527,4.482856196,-1.788334934,3.729239,2.290559211
,5,6,1,6,425,482,-2.85848368,-8.697333585,3.755452515,-3.820818824,3.25703086,3.843799875
,5,6,1,7,332,484,2.698387804,-0.106314369,4.013174428,-0.828726849,2.56152333,1.585108735
,5,6,1,8,145,512,3.495346156,-0.282847125,6.873580554,1.04318493,2.772781205,1.571456889
,5,6,1,9,378,521,2.762563077,1.086521744,6.218729918,-3.805377126,4.611808039,2.673750023
,5,6,1,10,439,564,15.51406805,-5.844763736,7.015741322,-3.988291846,5.342301033,1.498678282
,5,6,2,1,136,178,0.932904058,1.958946313,0.578374175,5.64952103,3.947754993,2.846836398
,5,6,2,2,115,342,0.854040523,2.446889894,2.214144098,6.57579908,2.380650168,2.650549759
,5,6,2,3,312,385,-2.646443026,1.05507009,2.486479088,0.261832794,4.920760383,0.982397233
,5,6,2,4,317,404,-3.42385529,0.266183895,0.958298566,-0.785130444,4.073917259,2.063387669
,5,6,2,5,298,422,-1.940163739,-1.049378825,2.442346262,0.05183257,3.397802521,1.97614669
,5,6,2,6,269,442,-0.03138357,-2.42533909,2.591626277,-1.455870824,3.210785459,1.716682638
,5,6,2,7,238,465,1.807158659,-3.865635173,2.89131724,-2.629173824,2.986952743,2.751757407
,5,6,2,8,314,479,-0.855896453,-1.766445517,-2.834577038,-2.702235632,1.778354058,1.440684507
,5,6,2,9,354,500,-0.926317835,-2.159994869,-3.114396849,-3.249044299,3.569429478,0.82146574
,5,6,2,10,214,531,-1.708538218,-5.465223332,-2.624997652,-4.909815544,1.360433611,2.4073371
,5,7,1,1,193,103,-16.4761031,-9.948333285,-8.758718022,-7.239749171,2.936154215,2.220583172
,5,7,1,2,259,176,-14.36797507,-6.415032464,-7.783878455,-6.323577578,3.177313353,1.290366708
,5,7,1,3,318,247,-12.70288109,-3.045674485,-6.844765611,-6.337409317,3.608702588,1.82612504
,5,7,1,4,363,289,-0.136136104,-11.50541395,-5.282030512,-4.498896166,4.094883147,2.550055641
,5,7,1,5,404,293,0.645986904,-10.27309447,-4.528056227,-5.298092772,4.658105268,3.038043219
,5,7,1,6,442,307,1.698235106,-7.782497548,-2.013535689,-5.148040744,3.512177515,3.077003216
